selection_rank,global_rank,code,name,exchange,industry,result,secondary_scope,decision,decision_reason,price,pe_ttm,pb,market_cap_yi,change_pct,turnover_pct,roe_avg_10,gross_margin_avg_5,ocf_ni_avg_5,net_margin_avg_10,fcf_5_total_yi,fcf_to_market_cap_5y,share_inflation_5,quality_score,valuation_score,composite_score,price_cross_check,quote_timestamp,moat_rating,moat_basis
,504,688278,特宝生物,SH,生物制品,通过,保留,淘汰,综合得分未进入前30,58.1,36.04,7.02,237.15808788,-0.67,0.48,18.323,91.529345,0.942111,15.764824,10.6399895415,0.04486454,0.0,43,8,51,一致,20260804135712,待评,未进入30家初评队列
,,688283,坤恒顺维,SH,通信设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,26.75,185.15,3.4,32.5815,1.79,1.02,27.135,62.991679,1.080469,29.477495,0.7812955323,0.02397973,0.0,47,7,54,一致,20260804135711,待评,未进入30家初评队列
,,688298,东方生物,SH,医疗器械,豁免B通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,19.06,-10.24,0.65,38.42496,0.85,0.45,36.537,48.025911,1.528403,3.005162,22.2434304224,0.57887973,0.0,52,12,64,一致,20260804135715,待评,未进入30家初评队列
,,688300,联瑞新材,SH,非金属材料Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,111.83,94.24,16.3,270.03499518,11.61,3.35,18.424,40.390788,1.094328,24.640159,5.475333845900001,0.02027639,0.0,42,0,42,一致,20260804135713,待评,未进入30家初评队列
,380,688315,诺禾致源,SH,医疗服务,通过,保留,淘汰,综合得分未进入前30,13.29,46.95,2.08,55.31298,3.02,0.66,10.496,43.235261,1.630752,8.557739,8.0138930825,0.14488269,0.0,45,14,59,一致,20260804135654,待评,未进入30家初评队列
,,688318,财富趋势,SH,软件开发,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,76.62,198.86,7.28,274.73423461,-0.42,1.84,13.192,84.903605,0.830505,75.802044,9.1836494507,0.03342739,0.0,41,4,45,一致,20260804135713,待评,未进入30家初评队列
,,688329,艾隆科技,SH,自动化设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,18.76,-15.67,1.97,14.48272,5.87,2.46,10.321,51.563809,1.413037,14.796094,1.0476047879000001,0.07233481,0.0,44,10,54,一致,20260804135711,待评,未进入30家初评队列
,400,688338,赛科希德,SH,医疗器械,通过,保留,淘汰,综合得分未进入前30,26.72,36.7,1.69,28.36124928,2.65,0.62,15.452,61.502042,0.996289,33.337538,1.8068439966,0.06370819,0.0,44,14,58,一致,20260804135714,待评,未进入30家初评队列
,445,688356,键凯科技,SH,化学制药,通过,保留,淘汰,综合得分未进入前30,66.17,44.76,3.04,40.13256819,6.06,2.2,14.489,76.771455,1.603668,32.846073,0.7789663556,0.01940983,0.0,44,11,55,一致,20260804135710,待评,未进入30家初评队列
,486,688360,德马科技,SH,通用设备,通过,保留,淘汰,综合得分未进入前30,15.34,27.29,2.77,40.45858532,1.52,1.59,13.046,24.182795,1.083188,6.486618,0.9790276038,0.02419827,0.0,35,18,53,一致,20260804135712,待评,未进入30家初评队列
,460,688363,华熙生物,SH,医疗美容,通过,保留,淘汰,综合得分未进入前30,39.14,72.9,2.68,188.52886392,0.13,0.7,14.69,74.555399,1.770742,20.409821,2.4483476739,0.01298659,0.0,44,10,54,一致,20260804135711,待评,未进入30家初评队列
,,688367,工大高科,SH,轨交设备Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,29.82,2158.17,4.46,26.12965572,5.0,1.59,8.417,32.466292,1.697918,13.739028,0.6514061225,0.02492976,0.0,40,7,47,一致,20260804135715,待评,未进入30家初评队列
,338,688389,普门科技,SH,医疗器械,通过,保留,淘汰,综合得分未进入前30,10.91,35.98,2.3,46.74779314,-1.18,0.42,14.067,62.705427,1.069022,22.606466,8.3576857215,0.17878247,0.0,47,14,61,一致,20260804135713,待评,未进入30家初评队列
,458,688390,固德威,SH,光伏设备,通过,保留,淘汰,综合得分未进入前30,65.42,39.19,5.59,159.0511523,3.35,2.32,26.511,27.468117,4.245363,8.274962,0.6475419202,0.00407128,0.0,46,8,54,一致,20260804135715,待评,未进入30家初评队列
,382,688395,正弦电气,SH,自动化设备,通过,保留,淘汰,综合得分未进入前30,21.8,39.37,2.43,18.87830296,4.01,1.72,14.058,31.979267,1.233323,14.402856,1.5118847181,0.08008584,0.0,45,14,59,一致,20260804135701,待评,未进入30家初评队列
,513,688401,路维光电,SH,半导体,通过,保留,淘汰,综合得分未进入前30,66.2,49.82,5.25,135.9547414,11.41,3.32,10.867,32.740275,1.797306,13.245338,1.1309622219,0.00831867,0.0,42,8,50,一致,20260804135712,待评,未进入30家初评队列
,,688459,哈铁科技,SH,轨交设备Ⅱ,豁免A通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,8.19,-57.12,1.16,39.312,0.0,0.17,6.66,36.951066,1.139912,,2.5794158718999998,0.06561396,0.0,27,12,39,一致,20260804135713,待评,未进入30家初评队列
,564,688468,科美诊断,SH,医疗器械,豁免A通过,保留,淘汰,综合得分未进入前30,6.14,68.71,1.73,24.6280312,-0.49,0.58,-6.361111,73.150397,1.511884,,1.9173733244,0.07785329,0.0,32,10,42,一致,20260804135711,待评,未进入30家初评队列
,,688479,友车科技,SH,软件开发,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,31.03,145.88,3.38,62.47094891,10.27,3.95,16.909,37.027403,0.718079,17.049548,1.5983623877000002,0.02558569,0.0,37,7,44,一致,20260804135714,待评,未进入30家初评队列
,505,688513,苑东生物,SH,化学制药,通过,保留,淘汰,综合得分未进入前30,44.0,38.2,2.68,77.67419264,-1.39,1.47,14.433,79.886852,0.900777,18.183498,1.2838814654000001,0.01652906,0.0,37,14,51,一致,20260804135709,待评,未进入30家初评队列
,35,688526,科前生物,SH,动物保健Ⅱ,通过,保留,淘汰,综合得分未进入前30,12.94,19.03,1.5,60.31697045,-0.31,0.22,28.175,71.247554,1.094077,46.664937,15.416137923800001,0.25558541,0.0,54,24,78,一致,20260804135714,待评,未进入30家初评队列
,429,688550,瑞联新材,SH,电子化学品Ⅱ,通过,保留,淘汰,综合得分未进入前30,36.16,36.46,1.98,63.66623075,4.21,1.78,12.436,39.664964,1.532001,14.28967,1.4604669435,0.02293943,0.0,42,14,56,一致,20260804135713,待评,未进入30家初评队列
,331,688558,国盛智科,SH,通用设备,通过,保留,淘汰,综合得分未进入前30,29.27,23.53,2.33,38.6364,1.95,0.88,14.645,25.9609,0.974756,14.315172,4.8664653383,0.12595545,0.0,40,22,62,一致,20260804135705,待评,未进入30家初评队列
,301,688569,铁科轨道,SH,轨交设备Ⅱ,通过,保留,淘汰,综合得分未进入前30,16.69,49.16,1.21,35.16027223,-1.13,0.38,11.385,38.322251,1.217484,13.497903,6.9060194104,0.19641541,0.0,47,16,63,一致,20260804135714,待评,未进入30家初评队列
,560,688578,艾力斯,SH,化学制药,豁免A通过,保留,淘汰,综合得分未进入前30,109.47,19.36,6.59,492.615,3.39,1.21,-3.847778,96.772188,1.101671,,38.2393153768,0.07762515,0.0,28,16,44,一致,20260804135713,待评,未进入30家初评队列
,,688579,地纬智能,SH,软件开发,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,8.13,-40.85,2.38,32.520813,2.39,1.08,9.472,52.581793,0.890073,16.010235,0.3542055317,0.01089166,0.0,35,10,45,一致,20260804135707,待评,未进入30家初评队列
,272,688580,伟思医疗,SH,医疗器械,通过,保留,淘汰,综合得分未进入前30,48.62,18.91,2.82,46.56400023,4.04,1.52,19.913,69.324929,1.045682,30.711581,1.2513091896,0.02687289,0.0,43,22,65,一致,20260804135713,待评,未进入30家初评队列
,,688588,凌志软件,SH,软件开发,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,9.75,-479.51,3.3,38.02597529,0.31,0.92,13.565,38.077727,1.230811,19.102818,5.460204410299999,0.14359144,0.0,45,7,52,一致,20260804135711,待评,未进入30家初评队列
,,688591,泰凌微,SH,半导体,豁免A通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,27.91,203.37,2.82,67.42049258,2.91,1.64,4.065714,45.876193,1.327222,,3.0502207782,0.04524175,0.0,29,10,39,一致,20260804135714,待评,未进入30家初评队列
,,688597,煜邦电力,SH,电网设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,6.54,-24.48,2.76,21.97834205,3.48,1.17,10.085,35.89312,1.540092,9.509411,1.5885690912000001,0.07227884,0.0,43,10,53,一致,20260804135713,待评,未进入30家初评队列
,159,688606,奥泰生物,SH,医疗器械,通过,保留,淘汰,综合得分未进入前30,45.03,46.02,0.94,35.70016901,-0.57,0.4,37.197,54.109179,0.903945,32.836798,14.6183110731,0.40947456,0.0,54,16,70,一致,20260804135706,待评,未进入30家初评队列
,569,688615,合合信息,SH,软件开发,豁免A通过,保留,淘汰,综合得分未进入前30,115.78,36.54,7.93,226.9288,1.47,4.74,-62.1375,84.47412,1.437561,,18.0909444642,0.0797208,0.0,30,8,38,一致,20260804135714,待评,未进入30家初评队列
,308,688616,西力科技,SH,电网设备,通过,保留,淘汰,综合得分未进入前30,10.41,25.03,2.18,18.67327739,0.77,0.85,12.818,30.096081,1.209094,13.383315,2.0578019714,0.11020036,0.0,45,18,63,一致,20260804135709,待评,未进入30家初评队列
,,688657,浩辰软件,SH,软件开发,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,30.86,173.0,2.13,29.4467268,3.04,3.08,22.541,92.056233,1.151234,22.147254,3.0029098992,0.10197771,0.0,50,10,60,一致,20260804135700,待评,未进入30家初评队列
,,688663,新风光,SH,电网设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,53.2,626.8,7.74,104.93592749,6.38,2.11,15.734,25.294463,1.481807,11.294046,8.0954461143,0.07714656,0.0,45,4,49,一致,20260804135713,待评,未进入30家初评队列
,459,688677,海泰新光,SH,医疗器械,通过,保留,淘汰,综合得分未进入前30,69.17,43.92,6.31,82.9189209,7.66,2.75,21.756,64.341988,0.861187,30.852569,2.7786411538999998,0.03351034,0.0,46,8,54,一致,20260804135714,待评,未进入30家初评队列
,,688681,科汇股份,SH,电网设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,15.97,163.52,2.78,16.715799,0.69,1.81,9.487,43.086808,1.202279,9.69036,0.0593062001,0.00354791,0.0,36,10,46,一致,20260804135714,待评,未进入30家初评队列
,,688739,成大生物,SH,生物制品,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,20.31,-1108.41,0.91,84.580995,0.54,0.32,14.901,84.584388,1.366699,35.750833,3.2919237014999996,0.03892037,0.0,45,12,57,一致,20260804135713,待评,未进入30家初评队列
,555,688755,汉邦科技,SH,专用设备,豁免A通过,保留,淘汰,综合得分未进入前30,24.95,38.66,2.27,28.5428,1.42,0.88,7.816667,38.337708,2.533512,,0.9926711457999999,0.03477834,0.0,31,14,45,一致,20260804135659,待评,未进入30家初评队列
,,688808,联讯仪器,SH,通用设备,豁免A通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,1923.46,415.2,67.32,1974.75227308,18.44,9.17,2.85,,,,,,,0,0,0,一致,20260804135712,待评,未进入30家初评队列
,,688820,盛合晶微,SH,半导体,豁免A通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,126.84,308.73,12.28,2362.74266463,8.95,7.27,0.085,,,,,,,0,0,0,一致,20260804135714,待评,未进入30家初评队列
,,688825,长鑫科技,SH,半导体,豁免A通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,55.98,37.8,26.87,37439.9200259,1.8,8.77,-16.945,,,,,,,0,4,4,一致,20260804135714,待评,未进入30家初评队列
18,18,920003,中诚咨询,BJ,工程咨询服务Ⅱ,通过,保留,入选30家,综合得分靠前，且满足估值可比门槛与行业分散上限,16.65,8.98,2.56,15.0849,0.06,0.44,40.811,45.488566,1.092722,18.211231,3.9920113714,0.26463625,0.0,52,28,80,一致,20260804135645,3/5,工程咨询资质、专业经验和客户关系；小市值需复核
,,920006,晟楠科技,BJ,航空装备Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,16.26,-74.04,4.82,14.68069872,0.87,2.57,10.718,49.492077,1.147946,14.391448,0.0649484646,0.00442407,0.0,38,7,45,一致,20260804135648,待评,未进入30家初评队列
,,920021,流金科技,BJ,电视广播Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,7.54,100.82,3.62,23.29859872,5.9,11.19,10.043,19.462037,2.395151,5.756951,0.7429026059,0.03188615,0.0,40,7,47,一致,20260804135712,待评,未进入30家初评队列
,542,920058,华洋赛车,BJ,摩托车及其他,通过,保留,淘汰,综合得分未进入前30,28.14,51.42,4.69,15.77418935,2.33,2.83,34.269,21.212662,0.928157,8.520923,0.1070881034,0.00678882,0.0,40,7,47,一致,20260804135645,待评,未进入30家初评队列
,,920061,西磁科技,BJ,专用设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,16.7,233.41,4.29,11.82193,0.54,1.17,22.308,32.773971,1.405786,16.406019,0.8262838211,0.06989416,0.0,48,7,55,一致,20260804135706,待评,未进入30家初评队列
,246,920072,科莱瑞迪,BJ,医疗器械,通过,保留,淘汰,综合得分未进入前30,26.77,34.87,2.85,20.50582,1.79,6.47,20.461,63.158744,1.053687,24.33677,0.8092017333,0.03946205,0.0,48,18,66,一致,20260804135651,待评,未进入30家初评队列
,188,920080,奥美森,BJ,专用设备,通过,保留,淘汰,综合得分未进入前30,21.15,19.83,3.24,17.5545,0.86,0.72,17.423,43.082015,1.609971,13.29115,1.6462430983,0.09377898,0.0,50,19,69,一致,20260804135706,待评,未进入30家初评队列
,,920087,秋乐种业,BJ,种植业,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,9.49,-49.29,2.96,15.67748,-1.56,2.0,10.359,30.186261,1.403093,8.477514,2.1578133471000003,0.13763777,0.0,43,10,53,一致,20260804135712,待评,未进入30家初评队列
,451,920110,雷特科技,BJ,其他电源设备Ⅱ,通过,保留,淘汰,综合得分未进入前30,25.69,45.04,2.81,10.0191,-0.73,0.88,17.267,47.163161,0.763824,23.37399,0.6538109047,0.06525645,0.0,41,14,55,一致,20260804135703,待评,未进入30家初评队列
,,920122,中纺标,BJ,专业服务,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,22.23,493.7,6.17,20.50542061,1.37,1.38,13.953,49.594329,1.846451,15.833626,1.1800110012,0.0575463,0.0,45,4,49,一致,20260804135700,待评,未进入30家初评队列
,211,920132,泰鹏智能,BJ,家居用品,通过,保留,淘汰,综合得分未进入前30,8.37,24.65,3.43,9.01207944,-1.18,1.15,43.454,22.571302,1.91132,7.031583,0.4125998564,0.04578298,0.0,49,19,68,一致,20260804135706,待评,未进入30家初评队列
,207,920208,青矩技术,BJ,工程咨询服务Ⅱ,通过,保留,淘汰,综合得分未进入前30,12.23,32.27,2.3,22.77744858,0.16,0.86,30.618,46.212988,0.815627,17.52408,6.3705496976,0.27968671,0.0,50,18,68,一致,20260804135706,待评,未进入30家初评队列
,,920225,利通科技,BJ,橡胶,通过,周期边界复核排除,淘汰,周期边界复核：行业名称命中油气、燃气、建材、农化等周期关键词,14.59,48.75,2.54,18.51746663,-0.75,1.82,14.522,39.183906,1.310946,15.408836,2.7464337132,0.14831585,0.0,45,14,59,一致,20260804135700,待评,未进入30家初评队列
,350,920227,美登科技,BJ,IT服务Ⅱ,通过,保留,淘汰,综合得分未进入前30,51.09,42.86,5.11,19.89521235,6.0,4.56,28.087,68.548286,1.085823,42.150934,2.3413549107,0.11768434,0.0,52,8,60,一致,20260804135706,待评,未进入30家初评队列
,402,920237,力佳科技,BJ,电池,通过,保留,淘汰,综合得分未进入前30,12.83,43.58,2.34,12.19261586,-0.47,0.6,14.079,29.593342,1.385016,12.455695,1.1945497227,0.09797321,0.0,44,14,58,一致,20260804135709,待评,未进入30家初评队列
,477,920260,中寰股份,BJ,通用设备,通过,保留,淘汰,综合得分未进入前30,7.87,64.19,1.89,8.149385,0.38,0.37,13.836,34.235056,0.901611,18.46502,1.4566108109,0.17873874,0.0,43,10,53,一致,20260804135706,待评,未进入30家初评队列
,333,920262,太湖雪,BJ,服装家纺,通过,保留,淘汰,综合得分未进入前30,13.55,20.77,2.96,11.23796648,-0.07,2.09,17.991,40.861071,0.922966,7.771574,0.8807866451999999,0.07837598,0.0,40,22,62,一致,20260804135700,待评,未进入30家初评队列
,415,920273,一致魔芋,BJ,农产品加工,通过,保留,淘汰,综合得分未进入前30,16.51,36.59,2.7,17.01155795,-0.18,1.63,18.542,22.651814,1.147106,11.086984,1.0630419677,0.0624894,0.0,43,14,57,一致,20260804135706,待评,未进入30家初评队列
,,920275,驱动力,BJ,动物保健Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,6.31,664.05,4.38,10.05672656,0.0,0.18,17.118,34.748918,1.447551,18.669557,0.7568174543,0.07525485,0.0,46,7,53,一致,20260804135706,待评,未进入30家初评队列
,,920278,鹿得医疗,BJ,医疗器械,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,6.24,400.04,2.83,10.8888,0.0,1.32,10.972,25.392154,2.281737,8.695596,1.2862795573999999,0.11812868,0.0,44,10,54,一致,20260804135709,待评,未进入30家初评队列
,,920299,灿能电力,BJ,电网设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,16.84,122.98,5.47,15.17440208,1.02,4.77,21.641,55.645266,1.092478,29.058401,1.1204038257,0.07383512,0.0,48,4,52,一致,20260804135700,待评,未进入30家初评队列
,289,920346,威贸电子,BJ,消费电子,通过,保留,淘汰,综合得分未进入前30,14.98,31.82,2.63,12.08183483,1.35,0.61,16.228,30.517557,1.193726,17.400334,1.6510533471000002,0.13665584,0.0,46,18,64,一致,20260804135645,待评,未进入30家初评队列
,,920367,新赣江,BJ,化学制药,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,20.38,116.17,3.0,14.44152275,5.11,12.54,36.9,45.033198,1.435382,25.993925,0.4908869789,0.03399136,0.0,51,10,61,一致,20260804135706,待评,未进入30家初评队列
,,920374,云里物里,BJ,通信设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,15.22,163.54,5.09,13.02739158,2.22,2.17,36.628,43.537777,1.409727,14.312268,1.5718543841,0.12065764,0.0,52,4,56,一致,20260804135700,待评,未进入30家初评队列
,,920392,佳合科技,BJ,包装印刷,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,13.6,94.22,3.05,10.4277864,-0.29,0.49,21.172,15.945351,1.383502,8.250958,0.264994571,0.02541235,0.0,40,7,47,一致,20260804135706,待评,未进入30家初评队列
,224,920395,朗鸿科技,BJ,专用设备,通过,保留,淘汰,综合得分未进入前30,7.13,27.41,4.95,10.8793607,0.28,0.35,27.312,55.593631,1.068486,23.97377,1.4280958643000001,0.13126652,0.0,52,15,67,一致,20260804135648,待评,未进入30家初评队列
